Alcohol,Amine,Amide,Ester,Ether,Ketone,Halogen,Aromatic_N,Sulfone,Nitro,SMILES
0,0,2,0,1,2,1,0,1,0,Cc1cccc(OCC(=O)N2C(c3ccccc3)CC(C(=O)NS(=O)(=O)c3cc(Cl)ccc3C)C2c2ccco2)c1
0,0,3,0,1,3,0,5,0,0,COCc1nc(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3ccc(C)nc3)C2c2ccco2)cc(-c2cnccn2)n1
0,1,5,0,0,1,1,5,0,0,C=CCc1c(C)nn(C)c1Nc1cc(-n2cnc(C(C)NC(=O)N3C(c4ccccc4)CC(C(=O)NC(=O)NC)C3c3ccco3)n2)ccc1F
0,0,2,0,0,2,0,0,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccco1
0,0,3,0,2,3,0,0,0,0,COc1ccc(CC(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)c3cccc(Oc4ccccc4)c3)C2c2ccco2)cc1
0,0,4,0,0,2,3,0,0,0,CCNC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2c(F)cc(F)cc2Cl)C1c1ccco1
0,0,3,0,2,3,0,4,0,0,COc1cc(CCC(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)c3nc(C)cnc3C)C2c2ccco2)nc(OC)n1
0,0,4,0,0,2,0,0,0,0,Cc1ccoc1C(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)Nc2ccccc2)C1c1ccco1
0,1,4,0,0,2,0,3,0,0,CNC1CCN(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3ncn(-c4nccs4)c3C)C2c2ccco2)C1
0,0,3,0,1,3,1,2,0,0,COc1cnnc(C(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)c3ccc(Cl)cc3)C2c2ccco2)c1
0,0,4,0,0,2,0,2,0,0,CCCNC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2cnccn2)C1c1ccco1
0,0,3,0,0,3,0,1,0,0,Cc1ccc(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3cc(C)no3)C2c2ccco2)cc1
0,0,3,0,0,3,1,1,0,0,Cc1ccc(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3cccnc3Cl)C2c2cccs2)cc1
0,0,3,0,0,3,0,1,0,0,Cn1cccc1C(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)C2CCCCCC2)C1c1cccs1
0,0,2,0,0,2,0,2,0,0,Cc1nc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3cccnc3)C2c2cccs2)cs1
1,1,3,0,0,3,0,0,0,0,Nc1ccc(O)c(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)Cc3cccs3)C2c2cccs2)c1
1,0,3,0,1,3,0,2,0,0,Cc1cc(COc2cc(C(=O)NC(=O)C3CC(c4ccccc4)N(C(=O)CCC4CCCCC4)C3c3cccs3)cc(O)c2C)c(C)nn1
0,0,3,0,2,3,0,2,0,0,Cc1cc(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)COC3COCc4sc(C)nc43)C2c2cccs2)no1
0,0,3,0,0,3,0,2,0,0,Cc1nn(C(C)C)c(C)c1C(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)c2ccccc2)C1c1cccs1
0,0,3,0,0,1,1,0,1,0,CS(=O)(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)Nc2cccc(F)c2)C1c1cccs1
0,0,4,0,0,2,0,2,0,0,Cc1nn(C)c(C)c1C(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)Nc2ccccc2)C1c1cccs1
0,0,3,0,2,3,0,0,0,0,COc1cc(OC)cc(C(=O)N2C(c3ccccc3)CC(C(=O)NC(C)=O)C2c2cccs2)c1
0,0,2,0,0,2,0,1,1,0,Cc1cc(C)c(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3c(C)noc3C)C2c2cccs2)c(C)c1
0,0,4,0,1,4,0,2,0,0,CCNC(=O)c1cc(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3cncn3CCOC)C2c2cccs2)ccc1C
0,0,3,0,0,1,2,0,1,0,Cc1ccc(S(=O)(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)Nc3ccc(F)c(Cl)c3)C2c2cccs2)cc1
1,0,3,0,0,3,2,2,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccc(O)c(-c3cnccn3)c2)C1c1cccs1)c1ccc(Cl)c(Cl)c1
0,0,2,0,1,2,0,2,0,0,N#Cc1ccc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3cc(Oc4ccccc4)ccn3)C2c2cccs2)cn1
0,0,3,0,0,3,0,3,0,0,CC(C)c1cc(C(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)c3ccno3)C2c2cccs2)n(C)n1
0,1,3,0,0,3,0,1,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccncc2)C1c1cccs1)C1CCNCC1
0,0,4,0,1,2,0,2,0,0,COCCn1ccc(C(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)NC(C)C)C2c2cccs2)n1
0,0,3,0,0,3,2,2,0,0,Cc1cc(C(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)C=Cc3ccc(F)c(F)c3)C2c2cccs2)nc(C)n1
0,0,3,0,0,1,0,1,0,0,Cc1cccc(CNC(=O)NC(=O)C2CC(c3ccccc3)N(Cc3cccn3C)C2c2cccs2)c1
0,0,1,0,3,1,0,0,1,0,COc1cc(OC)c(CN2C(c3ccccc3)CC(C(=O)NS(=O)(=O)c3ccc(C)cc3)C2c2cccs2)c(OC)c1
0,1,4,0,0,2,0,4,0,0,Cc1cc(NC(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3sc4c(cnn4C)c3N)C2c2cccs2)n(C)n1
0,1,3,0,6,3,0,2,0,0,COCCOCCOCCOCCNc1cc(OCCC(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)c3ccc(C)cc3)C2c2cccs2)c(=O)n(COC)n1
0,0,3,0,4,3,0,0,0,0,CCCCOc1ccccc1C(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)c2cc(OC)c(OC)c(OC)c2)C1c1cccs1
0,0,2,0,0,2,0,0,1,0,CS(=O)(=O)Oc1ccc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3cccs3)C2c2cccs2)cc1
0,0,3,0,0,3,0,6,0,0,Cc1cc(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3ccccc3-n3cnnn3)C2c2cccs2)n(C)n1
0,0,3,0,0,3,0,2,0,0,Cc1nccn1CCC(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)C2CSCS2)C1c1cccs1
0,0,4,0,1,2,0,2,0,0,COc1ccc(NC(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3cnn(C)c3)C2c2cccs2)cc1
0,0,4,0,0,2,0,2,0,0,CNC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)CCCCc2c[nH]cn2)C1c1cccs1
0,1,2,0,0,2,0,2,1,0,CCNc1cc(C(=O)N2C(c3ccccc3)CC(C(=O)NS(=O)(=O)c3ccc(C)cc3)C2c2cccs2)nc(C)n1
0,0,4,0,0,2,0,3,0,0,Cc1ncnn1CC(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)NCc2ccccc2)C1c1cccs1
0,0,3,0,1,3,0,2,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)COCc2nnc(C)o2)C1c1cccs1
0,0,3,0,0,3,0,2,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)CCc2ccccc2)C1c1ccncc1)c1ccccn1
0,0,2,0,1,2,1,2,1,0,COc1ccncc1C(=O)N1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2cccc(F)c2)C1c1ccncc1
0,0,4,0,0,2,0,2,0,0,CNC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccnc(C)c2)C1c1ccncc1
0,0,2,0,0,2,2,1,0,0,CN1C(c2ccccc2)CC(C(=O)NC(=O)C2CN(Cc3ccc(Cl)c(Cl)c3)C2)C1c1ccncc1
0,0,2,0,0,2,0,1,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccc(-c3cccs3)o2)C1c1ccncc1
0,0,1,0,0,1,0,4,1,0,Cc1cccc(-c2cc(CN3C(c4ccccc4)CC(C(=O)NS(=O)(=O)c4cccnc4)C3c3ccncc3)n(C)n2)c1
0,0,2,1,1,3,0,1,1,0,Cc1cccc(C)c1S(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)C2CCCOC2=O)C1c1ccncc1
0,0,3,0,2,3,0,3,0,0,Cc1cc(C(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)c3cccc4c3OCO4)C2c2ccncc2)n(C)n1
0,0,3,0,0,3,0,3,0,0,CCn1nc(C)cc1C(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)c2ccc(C)cc2)C1c1ccncc1
0,0,3,0,0,3,0,2,0,0,CC(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)Cc2ccc(C)nc2)C1c1ccncc1
0,0,4,0,1,2,0,2,0,0,COCC(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)NCc2cccnc2)C1c1ccncc1
0,0,2,0,0,2,0,1,1,0,Cc1cccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3c(C)cc(C)cc3C)C2c2ccncc2)c1
0,0,3,0,0,1,0,1,1,0,CCNC(=O)NC(=O)C1CC(c2ccccc2)N(S(C)(=O)=O)C1c1ccncc1
0,0,2,0,0,2,0,4,0,0,Cc1cc(C)nc(N2C(c3ccccc3)CC(C(=O)NC(=O)c3ccncc3)C2c2ccncc2)n1
0,0,2,0,0,2,0,5,0,0,CCc1nc(C)c(C)n2nc(CN3C(c4ccccc4)CC(C(=O)NC(=O)CSC)C3c3ccncc3)nc12
0,0,2,1,1,1,0,1,1,0,Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)OCc3ccccc3)C2c2ccncc2)cc1
0,0,3,0,0,2,1,3,0,0,Cc1ccc(Cl)c(C(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)n3cccn3)C2c2ccncc2)c1
0,0,2,0,0,2,2,3,0,0,Cc1cc(C(=O)NC(=O)C2CC(c3ccccc3)N(Cc3c(F)cccc3F)C2c2ccncc2)n(C)n1
0,0,3,0,0,3,1,3,0,0,Cc1cncc(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)CCc3cccc(F)c3)C2c2ccncc2)n1
0,0,3,0,1,3,1,3,0,0,COc1ccc(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3cnccn3)C2c2ccncc2)cc1F
0,0,3,0,1,3,0,2,0,0,Cc1cccc(OCCCC(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)C=Cc3cccnc3)C2c2ccncc2)c1
0,0,2,0,1,2,0,3,0,0,COc1cc(C)nc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3ccc(C)cc3)C2c2ccncc2)n1
0,0,3,0,0,3,0,3,0,0,Cc1cc(C(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)c3cccs3)C2c2ccncc2)n(C)n1
0,0,2,0,1,2,0,1,0,0,COc1ccccc1CN1C(c2ccccc2)CC(C(=O)NC(=O)c2ccc3c(c2)CCCC3)C1c1ccncc1
0,0,2,0,0,2,0,3,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(Cc2cccnc2)C1c1ccncc1)c1cccnc1
0,0,2,0,1,2,1,1,0,0,COCC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccc(-c3cc(Cl)ccc3C)o2)C1c1ccncc1
0,0,2,0,0,2,0,2,0,0,Cc1ccc(C(=O)NC(=O)C2CC(c3ccccc3)N(Cc3ccccn3)C2c2ccncc2)s1
0,0,3,0,1,3,1,3,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2cc(F)cc(Oc3cnccn3)c2)C1c1ccncc1
0,0,3,0,1,3,0,2,0,0,Cc1cc(C)c(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3ccnc(Oc4ccccc4)c3)C2c2ccncc2)c(C)c1C
0,0,3,0,0,1,0,2,1,0,CCONC(=O)NC(=O)C1CC(c2ccccc2)N(S(=O)(=O)c2sc(C)nc2C)C1c1ccncc1
0,0,3,0,1,3,0,2,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2sccc2Oc2ccncc2)C1c1ccncc1
0,0,1,0,0,1,0,4,1,0,Cc1ccc2nc(N3C(c4ccccc4)CC(C(=O)NS(C)(=O)=O)C3c3ccncc3)cn2n1
0,1,3,0,0,3,0,5,0,0,Cc1ccc(NCC(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3noc(C(C)C)n3)C2c2ccccn2)nn1
0,0,2,0,2,2,0,4,0,0,COc1n[nH]c(C(=O)NC(=O)C2CC(c3ccccc3)N(C3CCOCC3)C2c2ccccn2)n1
0,0,2,0,0,2,0,4,0,0,Cc1cc(C)n(C(C)C(=O)NC(=O)C2CC(c3ccccc3)N(Cc3ccccn3)C2c2ccccn2)n1
0,0,3,0,0,3,2,3,0,0,CSc1nccc(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)Cc3ccc(Cl)cc3Cl)C2c2ccccn2)n1
0,0,3,0,0,3,0,5,0,0,Cc1cnc(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3cc(C)nn3C)C2c2ccccn2)cn1
0,0,4,0,1,2,0,4,0,0,CCOc1cccc(NC(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3nnn(-c4ccccc4)c3C)C2c2ccccn2)c1
0,0,3,0,1,3,0,1,0,0,Cc1ccc(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)CCN3CCOCC3)C2c2ccccn2)cc1
0,0,2,0,0,2,0,1,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2cccc(N(C)C)c2)C1c1ccccn1
0,0,5,0,0,3,1,2,0,0,Cc1ocnc1C(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)c2cc(F)cc(N3CCNC3=O)c2)C1c1ccccn1
0,0,4,0,2,2,0,2,0,0,COc1cc(NC(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3cccc(C)n3)C2c2ccccn2)cc(OC)c1
0,0,3,0,1,3,1,2,0,0,CCOc1cc(F)ccc1C(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)c2ccccn2)C1c1ccccn1
0,0,4,0,0,2,0,2,0,0,CCC=CCC#CC(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)Nc2cccnc2)C1c1ccccn1
0,0,4,1,1,1,0,1,0,0,CC(C)(C)OC(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)NC2CCCCC2)C1c1ccccn1
0,0,4,0,1,2,0,4,0,0,CCN(CC)CCOc1ccc(NC(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3nnc(C4CC4)n3C)C2c2ccccn2)cc1
0,0,4,0,1,2,0,1,0,0,CNC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)COC)C1c1ccccn1
0,0,3,0,2,3,0,1,0,0,COCCOCC(=O)N1C(c2ccccc2)CC(C(=O)NC(C)=O)C1c1ccccn1
0,0,3,0,0,3,0,2,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2oc(C)nc2C)C1c1ccccn1
0,0,3,0,0,3,0,3,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2cc(C)n(C)n2)C1c1ccccn1
0,0,4,0,0,2,0,2,0,0,CCc1nc(CN2C(c3ccccc3)CC(C(=O)NC(=O)Nc3ccc4c(c3)CCC(=O)N4)C2c2ccccn2)c(C)o1
0,0,4,0,1,2,0,1,0,0,Cc1ccc(C)c(NC(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)COc3ccccc3)C2c2ccccn2)c1
0,0,2,0,1,2,0,2,0,0,CCCOc1cccc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3nc(C)sc3C)C2c2ccccn2)c1
0,0,4,0,1,2,0,1,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)c2cccc(Oc3ccccc3)c2)C1c1ccccn1)Nc1ccccc1
0,0,2,0,2,2,0,1,0,0,COc1ccc(OC)c(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3cccs3)C2c2ccccn2)c1
0,0,3,0,1,1,0,1,0,0,COc1ccc(NC(=O)NC(=O)C2CC(c3ccccc3)N(Cc3ccccc3)C2c2ccccn2)c(C)c1
0,0,2,0,0,2,1,1,0,0,CCc1ccc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3ccccc3F)C2c2ccccn2)o1
0,0,1,0,1,1,0,1,1,0,CCCOc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(Cc3ccccc3)C2c2ccccn2)cc1
0,0,3,0,0,3,0,5,0,0,Cc1nccn1CC(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)c2c(C)n(C)n(-c3ccccc3)c2=O)C1c1ccccn1
0,0,2,0,0,2,0,2,0,0,CC(CC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccccn2)C1c1ccccn1)c1ccccc1
0,0,3,0,0,3,0,3,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)c2cnccn2)C1c1ccccn1)c1ccco1
0,0,2,0,0,2,0,5,0,0,CSc1nnc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3cncs3)C2c2ccccn2)n1C
0,0,2,0,1,2,0,3,0,0,COc1ccc(C(=O)NC(=O)C2CC(c3ccccc3)N(Cc3cnn(C)c3)C2c2ccccn2)cc1
0,0,3,0,0,3,0,4,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)Cn2cncn2)C1c1ccccn1)c1cccs1
0,0,3,0,0,3,0,3,0,0,Cc1ccc(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3cnc(=O)n(C)n3)C2c2cccs2)c(C)c1
0,0,3,0,1,3,0,1,0,0,COc1ccc(CC(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3cccn3C)C2c2cccs2)cc1
0,0,3,0,2,3,0,0,0,0,CC#CCOc1ccccc1OCC(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)c2cccs2)C1c1cccs1
0,0,3,0,1,3,0,0,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)COc2ccccc2)C1c1cccs1)C1=CCCCC1
0,0,3,0,0,3,0,3,0,0,Cc1ncsc1C(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)c2c(C)n[nH]c2C)C1c1cccs1
0,0,3,0,0,1,0,0,0,0,CCCN1C(c2ccccc2)CC(C(=O)NC(=O)Nc2ccc(C)cc2)C1c1cccs1
0,0,4,0,1,2,0,0,0,0,COCCNC(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)c2cccc(C)c2)C1c1cccs1
0,0,3,1,1,2,2,0,0,0,COC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2cccc(Cl)c2F)C1c1cccs1
0,1,3,0,0,3,1,0,0,0,CNC1CCc2cc(C(=O)NC(=O)C3CC(c4ccccc4)N(C(=O)CCC4CCCCC4)C3c3cccs3)c(F)cc2C1
0,0,2,0,1,2,0,0,1,0,COc1cccc(C(=O)NC(=O)C2CC(c3ccccc3)N(S(C)(=O)=O)C2c2cccs2)c1
0,0,4,0,1,4,1,2,0,0,CCn1nc(C)c(C)c1C(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)C2=CN(c3cc(C)c(F)cc3N3CCOCC3)C(=O)CC2)C1c1cccs1
0,0,2,0,1,2,0,2,0,0,COc1ccc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3ccc(=O)n(C)n3)C2c2cccs2)cc1
0,0,2,0,0,2,0,0,1,0,CCCCCC(=O)N1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,3,1,4,4,0,0,0,0,COC(=O)c1cc(C(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)c3ccccc3)C2c2cccs2)cc(-c2cc(OC)c(OC)c(OC)c2)c1
0,0,2,0,0,2,0,2,1,0,Cc1ccc(C(=O)NC(=O)C2CC(c3ccccc3)N(S(=O)(=O)c3c(C)nn(C)c3C)C2c2cccs2)cc1C
0,0,3,0,0,3,0,4,0,0,Cc1ccc(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3nnn[nH]3)C2c2cccs2)c(C)c1
0,0,2,0,0,2,0,2,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(CC=Cc2c(C)nn(Cc3ccccc3)c2C)C1c1cccs1
0,0,3,0,0,3,0,1,0,0,O=C1NC=CCCC1C(=O)NC(=O)C1CC(c2ccccc2)N(Cc2cccnc2)C1c1cccs1
0,0,3,0,2,3,0,0,0,0,CCc1ccc(C(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)c3ccc(OC)cc3C)C2c2cccs2)c(OC)c1
0,0,3,0,1,3,1,0,0,0,CCC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)CCOCc2cc(C)cc(F)c2)C1c1cccs1
0,0,2,0,2,2,0,2,0,0,COc1ccc(COc2ccc(C(=O)NC(=O)C3CC(c4ccccc4)N(Cc4ccc(-c5cnccn5)o4)C3c3cccs3)cc2)cc1
0,0,4,0,1,2,3,1,0,0,CCOc1ccc(C)c(NC(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3cccc(C(F)(F)F)n3)C2c2cccs2)c1
0,0,4,0,1,2,0,1,0,0,COc1ccccc1C(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)Nc2nc(C)ccc2C)C1c1cccs1
0,0,3,0,1,3,0,0,0,0,CCCCOc1cccc(C(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)c3c(C)cc(C)c(C)c3C)C2c2cccs2)c1
1,0,3,0,0,4,1,2,0,0,Cn1cc(C(=O)O)nc1C(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)c2ccccc2F)C1c1cccs1
0,0,3,0,0,3,0,3,0,0,Cc1ccsc1C(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)CCn2cnnc2)C1c1cccs1
0,0,2,0,0,2,0,2,0,0,Cc1ccc(C(=O)NC(=O)C2CC(c3ccccc3)N(Cc3cnc(C)nc3C)C2c2cccs2)c(C)c1
0,0,3,0,0,3,0,4,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)c2cn3c(n2)CCCC3)C1c1cccs1)c1ccnnc1
0,1,2,0,0,2,0,2,0,0,CCNc1nnc(-c2ccc(CN3C(c4ccccc4)CC(C(=O)NC4CC(=O)NC(C)(C)C4)C3c3cccs3)o2)s1
0,0,3,0,1,3,0,2,0,0,Cc1nnc(C(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)c3cccc(N4CCOCC4)c3)C2c2cccs2)s1
0,0,4,0,0,2,0,2,0,0,Cc1nc(CC(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)Nc3cccnc3)C2c2cccs2)cs1
0,0,4,0,2,2,0,3,0,0,COc1ccc(OCC(=O)N2C(c3cccnc3)CC(C(=O)NC(=O)Nc3c(C)nn(C)c3C)C2c2ccccc2)cc1
0,0,3,0,0,3,0,2,0,0,O=C(NC(=O)C1CC(c2cccnc2)N(C(=O)c2cscn2)C1c1ccccc1)C1CCCCC1
0,0,4,0,1,2,0,2,0,0,COc1cc(C)ccc1NC(=O)NC(=O)C1CC(c2cccnc2)N(C(=O)c2cccc3ccn(C)c23)C1c1ccccc1
0,0,1,0,0,3,0,1,1,0,CC(=O)c1cccc(S(=O)(=O)NC(=O)C2CC(c3cccnc3)N(CCN(C)C)C2c2ccccc2)c1
0,0,2,0,2,2,0,1,0,0,CCc1ccc(CN2C(c3cccnc3)CC(C(=O)NC(=O)c3ccc4c(c3)OCCO4)C2c2ccccc2)o1
0,0,2,0,0,2,0,2,0,0,CC(=O)NC(=O)C1CC(c2cccnc2)N(Cc2cccnc2)C1c1ccccc1
0,1,1,0,0,1,0,5,1,0,O=C(NS(=O)(=O)Cc1ccccc1)C1CC(c2cccnc2)N(Cc2nc(CNCCc3c[nH]cn3)no2)C1c1ccccc1
0,0,3,0,0,3,0,3,0,0,Cc1cc(C(=O)N2C(c3cccnc3)CC(C(=O)NC(=O)c3ccccc3)C2c2ccccc2)n(C)n1
0,0,3,0,0,3,0,3,0,0,CC(=O)c1ccc(NC(=O)NC(=O)C2CC(c3cccnc3)N(Cc3nonc3C)C2c2ccccc2)cc1
0,0,2,0,0,2,1,5,0,0,Cc1nn(C)c(Cl)c1CN1C(c2cccnc2)CC(C(=O)NC(=O)c2ccc(=O)n(C)n2)C1c1ccccc1
0,1,2,0,2,2,0,6,1,0,COc1cc(Nc2ccn(-c3ncccc3C(=O)N3C(c4cccnc4)CC(C(=O)NS(=O)(=O)c4c(C)nn(C)c4C)C3c3ccccc3)n2)cc(OC)c1
0,0,3,0,0,3,0,2,0,0,CSc1ncccc1C(=O)NC(=O)C1CC(c2cccnc2)N(CC2CCCC(=O)N2)C1c1ccccc1
0,0,3,0,0,3,0,4,0,0,Cc1cnc(C(=O)N2C(c3cccnc3)CC(C(=O)NC(=O)c3cccn3C)C2c2ccccc2)cn1
0,0,2,0,1,2,0,3,1,0,COc1ccc(C)c(S(=O)(=O)NC(=O)C2CC(c3cccnc3)N(C(=O)c3nonc3C)C2c2ccccc2)c1
0,0,3,0,0,3,1,5,0,0,Cc1ccc(-c2cc(C)n(CC(=O)N3C(c4cccnc4)CC(C(=O)NC(=O)c4cnc(-c5ccc(F)cc5)cn4)C3c3ccccc3)n2)o1
0,0,1,0,0,1,1,2,1,0,Cc1csc(CN2C(c3cccnc3)CC(C(=O)NS(=O)(=O)c3ccc(F)cc3)C2c2ccccc2)n1
0,0,3,0,0,3,0,4,0,0,CC(=O)NC(=O)C1CC(c2cccnc2)N(C(=O)Cn2nc(C)nc2C)C1c1ccccc1
0,0,3,0,2,1,0,1,0,0,CCNC(=O)NC(=O)C1CC(c2cccnc2)N(Cc2cc(OC)ccc2OC)C1c1ccccc1
0,0,2,0,0,2,0,3,0,0,Cc1nc(CN2C(c3cccnc3)CC(C(=O)NC(=O)c3sc(C)nc3C)C2c2ccccc2)cs1
0,0,2,0,0,2,2,2,0,0,Cc1ccc(C(=O)NC(=O)C2CC(c3cccnc3)N(Cc3cc(Cl)nc(Cl)c3)C2c2ccccc2)cc1
0,0,3,1,2,4,0,2,0,0,COc1ccc(CC(=O)OCC(=O)N2C(c3cccnc3)CC(C(=O)NC(=O)c3ccncc3)C2c2ccccc2)cc1
0,0,3,0,1,1,0,1,0,0,CCOc1cc(CN2C(c3cccnc3)CC(C(=O)NC(=O)Nc3ccc(C)cc3)C2c2ccccc2)ccc1C
0,0,2,1,1,1,0,2,0,0,O=C(NC(=O)C1CC(c2cccnc2)N(Cc2ccc3ccoc3c2)C1c1ccccc1)OCc1ccccn1
1,0,3,0,0,3,0,3,0,0,Cc1ccc(C(=O)NC(=O)C2CC(c3cccnc3)N(C(=O)c3snnc3-c3ccccc3)C2c2ccccc2)c(O)c1
0,0,2,0,1,2,0,3,0,0,COc1ccc(C(=O)NC(=O)C2CC(c3cccnc3)N(Cc3nccn3C)C2c2ccccc2)cc1
0,0,2,0,1,2,0,2,0,0,COc1cccc(C(=O)NC(=O)C2CC(c3cccnc3)N(Cc3nccs3)C2c2ccccc2)c1
